,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
25730,33324,DenseNet,pretrained,train,01,0.9588625952601433,0.2118184864521026
25731,33388,DenseNet,pretrained,train,01,0.9598714411258698,0.2115553319454193
25732,33452,DenseNet,pretrained,train,01,0.9563209488987923,0.2140288949012756
25733,33516,DenseNet,pretrained,train,01,0.9539644047617913,0.2160541266202926
25734,33580,DenseNet,pretrained,train,01,0.955931268632412,0.2141370177268982
25735,33644,DenseNet,pretrained,train,01,0.9537982717156411,0.2162179350852966
25736,33708,DenseNet,pretrained,train,01,0.9604767747223378,0.2110141962766647
25737,33772,DenseNet,pretrained,train,01,0.960315614938736,0.2111718505620956
25738,33836,DenseNet,pretrained,train,01,0.956427201628685,0.2140723615884781
25739,33900,DenseNet,pretrained,train,01,0.9544454962015152,0.2160956263542175
25740,33964,DenseNet,pretrained,train,01,0.9533270820975304,0.2153981029987335
25741,34028,DenseNet,pretrained,train,01,0.9565463997423649,0.2140009850263595
25742,34092,DenseNet,pretrained,train,01,0.9586677923798562,0.2119679749011993
25743,34156,DenseNet,pretrained,train,01,0.954021267592907,0.2151825577020645
25744,34220,DenseNet,pretrained,train,01,0.9602908305823803,0.210723876953125
25745,34251,DenseNet,pretrained,train,01,0.9638708643615246,0.2079755216836929
25746,34283,DenseNet,pretrained,train,01,0.9517878778278828,0.2169640660285949
25747,34347,DenseNet,pretrained,train,01,0.9567733146250248,0.2136091589927673
25748,34411,DenseNet,pretrained,train,01,0.9576035737991333,0.2126759439706802
25749,34475,DenseNet,pretrained,train,01,0.9508269913494587,0.2182296067476272
25750,34539,DenseNet,pretrained,train,01,0.955472469329834,0.2146201580762863
25751,34603,DenseNet,pretrained,train,01,0.9531545788049698,0.2163132429122924
25752,34667,DenseNet,pretrained,train,01,0.958190456032753,0.2129480242729187
25753,34731,DenseNet,pretrained,train,01,0.9518329910933973,0.2171757370233535
25754,34795,DenseNet,pretrained,train,01,0.9563556872308255,0.2138955742120742
25755,34859,DenseNet,pretrained,train,01,0.9569431208074093,0.2132206708192825
25756,34923,DenseNet,pretrained,train,01,0.9553916268050671,0.2151478230953216
25757,34987,DenseNet,pretrained,train,01,0.9571380093693734,0.2133203297853469
25758,35051,DenseNet,pretrained,train,01,0.9544867984950542,0.2148787528276443
25759,35115,DenseNet,pretrained,train,01,0.955369643867016,0.2142890840768814
25760,35179,DenseNet,pretrained,train,01,0.9592281579971313,0.2119063287973404
25761,35243,DenseNet,pretrained,train,01,0.9542658179998398,0.2155001759529113
25762,35307,DenseNet,pretrained,train,01,0.9582181349396706,0.2126437574625015
25763,35371,DenseNet,pretrained,train,01,0.9549188390374184,0.2150083035230636
25764,35435,DenseNet,pretrained,train,01,0.9574493952095509,0.2128368020057678
25765,35499,DenseNet,pretrained,train,01,0.9554664269089699,0.2146264463663101
25766,35563,DenseNet,pretrained,train,01,0.9549341686069966,0.2153339385986328
25767,35627,DenseNet,pretrained,train,01,0.9597669318318367,0.2111904025077819
25768,35691,DenseNet,pretrained,train,01,0.9555049724876881,0.2146245390176773
25769,35755,DenseNet,pretrained,train,01,0.9573876261711121,0.2131362557411193
25770,35819,DenseNet,pretrained,train,01,0.9565548300743103,0.2136089205741882
25771,35882,DenseNet,pretrained,train,01,0.9544945620000364,0.21487358212471
25772,35946,DenseNet,pretrained,train,01,0.9562306180596352,0.2140092551708221
25773,36010,DenseNet,pretrained,train,01,0.9592772200703621,0.211840882897377
25774,36074,DenseNet,pretrained,train,01,0.958617139607668,0.2120862156152725
25775,36138,DenseNet,pretrained,train,01,0.9572034366428853,0.2131363004446029
25776,36202,DenseNet,pretrained,train,01,0.9583344459533693,0.2121019214391708
25777,36266,DenseNet,pretrained,train,01,0.9553040526807309,0.2146065831184387
25778,36330,DenseNet,pretrained,train,01,0.9551143907010556,0.2146967053413391
25779,36394,DenseNet,pretrained,train,01,0.9577616304159164,0.2126799374818802
25780,36458,DenseNet,pretrained,train,01,0.9549146033823491,0.2150110602378845
25781,36522,DenseNet,pretrained,train,01,0.954699881374836,0.2154155820608139
25782,36586,DenseNet,pretrained,train,01,0.9610283896327019,0.2099333852529525
25783,36650,DenseNet,pretrained,train,01,0.953109171241522,0.215624913573265
25784,36714,DenseNet,pretrained,train,01,0.9577360078692437,0.2126739472150802
25785,36778,DenseNet,pretrained,train,01,0.9594773352146149,0.2115465551614761
25786,36842,DenseNet,pretrained,train,01,0.95259328186512,0.2163706421852111
25787,36906,DenseNet,pretrained,train,01,0.9557863920927048,0.2142158448696136
25788,36970,DenseNet,pretrained,train,01,0.9552552588284016,0.2152819335460662
25789,37034,DenseNet,pretrained,train,01,0.9560159407556057,0.2140547484159469
25790,37098,DenseNet,pretrained,train,01,0.9503139257431031,0.2184151262044906
25791,37162,DenseNet,pretrained,train,01,0.9586393050849438,0.2119612693786621
25792,37226,DenseNet,pretrained,train,01,0.9553833231329918,0.2144549936056137
25793,37290,DenseNet,pretrained,train,01,0.9581661932170392,0.2123810946941375
25794,37354,DenseNet,pretrained,train,01,0.9559393897652627,0.213553100824356
25795,37418,DenseNet,pretrained,train,01,0.9515792578458786,0.2174722105264663
25796,37482,DenseNet,pretrained,train,01,0.9521465115249157,0.2173990160226822
25797,37513,DenseNet,pretrained,train,01,0.9589677229523659,0.2120409607887268
25798,37545,DenseNet,pretrained,train,01,0.9580488353967667,0.212546169757843
25799,37609,DenseNet,pretrained,train,01,0.9550818279385567,0.2148025333881378
25800,37673,DenseNet,pretrained,train,01,0.9528262354433537,0.2160849720239639
25801,37737,DenseNet,pretrained,train,01,0.9563007615506649,0.2133460640907287
25802,37801,DenseNet,pretrained,train,01,0.9567041508853436,0.2132223546504974
25803,37865,DenseNet,pretrained,train,01,0.9574662223458291,0.2128905355930328
25804,37929,DenseNet,pretrained,train,01,0.9560026563704014,0.2138486057519912
25805,37993,DenseNet,pretrained,train,01,0.9538031592965127,0.2159095853567123
25806,38057,DenseNet,pretrained,train,01,0.958744689822197,0.2123993486166
25807,38121,DenseNet,pretrained,train,01,0.9579799808561802,0.212220013141632
25808,38185,DenseNet,pretrained,train,01,0.9570765271782876,0.2129262536764145
25809,38249,DenseNet,pretrained,train,01,0.9587559588253499,0.2117969691753387
25810,38313,DenseNet,pretrained,train,01,0.9559048116207123,0.214240163564682
25811,38377,DenseNet,pretrained,train,01,0.9579387530684472,0.2126603424549102
25812,38441,DenseNet,pretrained,train,01,0.9557125270366669,0.2140607982873916
25813,38505,DenseNet,pretrained,train,01,0.9550081752240658,0.2146190702915191
25814,38569,DenseNet,pretrained,train,01,0.9547943994402885,0.214801013469696
25815,38633,DenseNet,pretrained,train,01,0.96135351061821,0.2098496705293655
25816,38697,DenseNet,pretrained,train,01,0.9582997374236584,0.2125441431999206
25817,38761,DenseNet,pretrained,train,01,0.9592015147209167,0.2120313346385955
25818,38825,DenseNet,pretrained,train,01,0.9580373242497445,0.2122111320495605
25819,38889,DenseNet,pretrained,train,01,0.9533821530640126,0.2159963995218277
25820,38953,DenseNet,pretrained,train,01,0.9561918154358864,0.2136686891317367
25821,39017,DenseNet,pretrained,train,01,0.9553882330656052,0.2135873883962631
25822,39081,DenseNet,pretrained,train,01,0.9529650434851646,0.2157157957553863
25823,39144,DenseNet,pretrained,train,01,0.9540920443832875,0.2152876704931259
25824,39208,DenseNet,pretrained,train,01,0.9558640755712986,0.2142843753099441
25825,39272,DenseNet,pretrained,train,01,0.9531349688768387,0.2160814255475998
25826,39336,DenseNet,pretrained,train,01,0.9586725309491158,0.2116336226463318
25827,39400,DenseNet,pretrained,train,01,0.9521286711096764,0.2164391130208969
25828,39464,DenseNet,pretrained,train,01,0.9509524777531624,0.217539981007576
25829,39528,DenseNet,pretrained,train,01,0.9526199102401735,0.2169650942087173
25830,39592,DenseNet,pretrained,train,01,0.958700142800808,0.212327241897583
25831,39656,DenseNet,pretrained,train,01,0.958536695688963,0.212216168642044
25832,39720,DenseNet,pretrained,train,01,0.9544719196856022,0.2150376439094543
25833,39784,DenseNet,pretrained,train,01,0.9600771628320218,0.2105147987604141
25834,39848,DenseNet,pretrained,train,01,0.9549391828477383,0.2146728634834289
25835,39912,DenseNet,pretrained,train,01,0.9575005732476712,0.2126005291938781
25836,39976,DenseNet,pretrained,train,01,0.9568827897310257,0.2131918221712112
25837,40040,DenseNet,pretrained,train,01,0.9593365192413331,0.2111605405807495
25838,40104,DenseNet,pretrained,train,01,0.9573834128677845,0.2127791047096252
25839,40168,DenseNet,pretrained,train,01,0.9581461101770401,0.2121544927358627
25840,40232,DenseNet,pretrained,train,01,0.9572863057255745,0.2128641456365585
25841,40296,DenseNet,pretrained,train,01,0.9601925536990166,0.2103926390409469
25842,40360,DenseNet,pretrained,train,01,0.9549990594387054,0.2144994288682937
25843,40424,DenseNet,pretrained,train,01,0.95433459430933,0.2152318060398101
25844,40488,DenseNet,pretrained,train,01,0.9566245973110199,0.2134134173393249
25845,40552,DenseNet,pretrained,train,01,0.9550446718931199,0.2147722393274307
25846,40616,DenseNet,pretrained,train,01,0.9584824852645398,0.2123169600963592
25847,40680,DenseNet,pretrained,train,01,0.9572069123387337,0.212908998131752
25848,40744,DenseNet,pretrained,train,01,0.9577924795448781,0.2123500853776931
25849,40775,DenseNet,pretrained,train,01,0.9618434719741344,0.2095721215009689
25850,40807,DenseNet,pretrained,train,01,0.9612430334091187,0.2093686461448669
25851,40871,DenseNet,pretrained,train,01,0.9550590254366398,0.214642584323883
25852,40935,DenseNet,pretrained,train,01,0.9541393630206585,0.215199202299118
25853,40999,DenseNet,pretrained,train,01,0.959775023162365,0.2107408046722412
25854,41063,DenseNet,pretrained,train,01,0.952595841139555,0.2158922255039215
25855,41127,DenseNet,pretrained,train,01,0.9527585878968239,0.2159261852502823
25856,41191,DenseNet,pretrained,train,01,0.9568101316690445,0.2131350338459015
25857,41255,DenseNet,pretrained,train,01,0.96278640255332,0.2091004699468612
25858,41319,DenseNet,pretrained,train,01,0.953068070113659,0.2164083868265152
25859,41383,DenseNet,pretrained,train,01,0.9612832963466645,0.209560140967369
25860,41447,DenseNet,pretrained,train,01,0.957850605249405,0.2123304605484008
25861,41511,DenseNet,pretrained,train,01,0.9554538056254387,0.2144625633955001
25862,41575,DenseNet,pretrained,train,01,0.9565503150224686,0.2133860290050506
25863,41639,DenseNet,pretrained,train,01,0.9562240093946457,0.2134216129779815
25864,41703,DenseNet,pretrained,train,01,0.9567762464284897,0.2129511088132858
25865,41767,DenseNet,pretrained,train,01,0.9583474919199944,0.2124497592449188
25866,41831,DenseNet,pretrained,train,01,0.9553328901529313,0.2148009538650512
25867,41895,DenseNet,pretrained,train,01,0.9550518989562989,0.2143037468194961
25868,41959,DenseNet,pretrained,train,01,0.9576192051172256,0.2126539647579193
25869,42023,DenseNet,pretrained,train,01,0.9524174183607101,0.2165451049804687
25870,42087,DenseNet,pretrained,train,01,0.9530960880219937,0.2156770080327987
25871,42151,DenseNet,pretrained,train,01,0.9570355713367463,0.2127190381288528
25872,42215,DenseNet,pretrained,train,01,0.9529882110655308,0.2160660326480865
25873,42279,DenseNet,pretrained,train,01,0.9598884657025338,0.2109187394380569
25874,42343,DenseNet,pretrained,train,01,0.9573596306145192,0.2125004082918167
25875,42406,DenseNet,pretrained,train,01,0.9560354501008987,0.2137004435062408
25876,42470,DenseNet,pretrained,train,01,0.959160078316927,0.2112207561731338
25877,42534,DenseNet,pretrained,train,01,0.9565578326582909,0.2137489914894104
25878,42598,DenseNet,pretrained,train,01,0.950905304402113,0.2172828316688537
25879,42662,DenseNet,pretrained,train,01,0.9546260572969913,0.2142626047134399
25880,42726,DenseNet,pretrained,train,01,0.9565472230315208,0.2133779674768448
25881,42790,DenseNet,pretrained,train,01,0.9505203291773797,0.2180803120136261
25882,42854,DenseNet,pretrained,train,01,0.9581030905246735,0.2123314589262008
25883,42918,DenseNet,pretrained,train,01,0.9572936445474625,0.2131240367889404
25884,42982,DenseNet,pretrained,train,01,0.9579092077910901,0.2119791209697723
25885,43046,DenseNet,pretrained,train,01,0.9543145895004272,0.2153307050466537
25886,43110,DenseNet,pretrained,train,01,0.9557930678129197,0.2137005180120468
25887,43174,DenseNet,pretrained,train,01,0.9549132511019707,0.2145421653985977
25888,43238,DenseNet,pretrained,train,01,0.9575539529323578,0.2122414857149124
25889,43302,DenseNet,pretrained,train,01,0.958804540336132,0.2115086615085601
25890,43366,DenseNet,pretrained,train,01,0.9580106362700463,0.2124887555837631
25891,43430,DenseNet,pretrained,train,01,0.9559548199176789,0.2134974002838134
25892,43494,DenseNet,pretrained,train,01,0.9592020586133004,0.2113760262727737
25893,43558,DenseNet,pretrained,train,01,0.9557560719549656,0.2140072882175445
25894,43622,DenseNet,pretrained,train,01,0.9564938321709633,0.2132936716079712
25895,43686,DenseNet,pretrained,train,01,0.956583246588707,0.2135185301303863
25896,43750,DenseNet,pretrained,train,01,0.95267453789711,0.2161452919244766
25897,43814,DenseNet,pretrained,train,01,0.9592749513685704,0.2112119197845459
25898,43878,DenseNet,pretrained,train,01,0.960062325000763,0.2106299400329589
25899,43942,DenseNet,pretrained,train,01,0.9553526788949966,0.2138828039169311
25900,44006,DenseNet,pretrained,train,01,0.9612371996045113,0.2096467167139053
25901,44037,DenseNet,pretrained,train,01,0.9441259875893593,0.2216908782720565
25902,44069,DenseNet,pretrained,train,01,0.9577084295451642,0.2121692597866058
25903,44133,DenseNet,pretrained,train,01,0.9581039026379586,0.2123132795095443
25904,44197,DenseNet,pretrained,train,01,0.9614995755255223,0.2094755619764328
25905,44261,DenseNet,pretrained,train,01,0.9545314908027649,0.2143648415803909
25906,44325,DenseNet,pretrained,train,01,0.9592884704470634,0.2111964225769043
25907,44389,DenseNet,pretrained,train,01,0.9557096138596535,0.214033156633377
25908,44453,DenseNet,pretrained,train,01,0.9522049613296986,0.216634601354599
25909,44517,DenseNet,pretrained,train,01,0.956851851195097,0.2129832804203033
25910,44581,DenseNet,pretrained,train,01,0.9540650844573975,0.2144607305526733
25911,44645,DenseNet,pretrained,train,01,0.9614336416125298,0.2095869779586792
25912,44709,DenseNet,pretrained,train,01,0.9568711631000042,0.2131221145391464
25913,44773,DenseNet,pretrained,train,01,0.954823486506939,0.2145052552223205
25914,44837,DenseNet,pretrained,train,01,0.9568172097206116,0.2134034484624862
25915,44901,DenseNet,pretrained,train,01,0.9517391286790371,0.2170260846614837
25916,44965,DenseNet,pretrained,train,01,0.9556371234357357,0.2144898623228073
25917,45029,DenseNet,pretrained,train,01,0.9531378746032715,0.2156374305486679
25918,45093,DenseNet,pretrained,train,01,0.9563277587294579,0.213709607720375
25919,45157,DenseNet,pretrained,train,01,0.9565681554377079,0.2131681591272354
25920,45221,DenseNet,pretrained,train,01,0.9588338173925877,0.2113387286663055
25921,45285,DenseNet,pretrained,train,01,0.95494993776083,0.2145705223083496
25922,45349,DenseNet,pretrained,train,01,0.959268655627966,0.2108438909053802
25923,45413,DenseNet,pretrained,train,01,0.9555630460381508,0.213579386472702
25924,45477,DenseNet,pretrained,train,01,0.9578455872833729,0.2120957374572754
25925,45541,DenseNet,pretrained,train,01,0.954674020409584,0.2146982252597808
25926,45605,DenseNet,pretrained,train,01,0.951976589858532,0.2172880470752716
25927,45668,DenseNet,pretrained,train,01,0.9574278853833676,0.21218341588974
25928,45732,DenseNet,pretrained,train,01,0.9551669731736184,0.2138819247484207
25929,45796,DenseNet,pretrained,train,01,0.9579989798367023,0.2123067677021026
25930,45860,DenseNet,pretrained,train,01,0.9566626995801926,0.212596908211708
25931,45924,DenseNet,pretrained,train,01,0.9574064277112484,0.2123855203390121
25932,45988,DenseNet,pretrained,train,01,0.9607786573469639,0.2099416851997375
25933,46052,DenseNet,pretrained,train,01,0.9538043886423111,0.2151822447776794
25934,46116,DenseNet,pretrained,train,01,0.9536557719111443,0.2153477519750595
25935,46180,DenseNet,pretrained,train,01,0.952847894281149,0.2158559560775756
25936,46244,DenseNet,pretrained,train,01,0.9588377662003041,0.2115561664104461
25937,46308,DenseNet,pretrained,train,01,0.9538334980607033,0.2152047604322433
25938,46372,DenseNet,pretrained,train,01,0.9601933471858501,0.2102961987257003
25939,46436,DenseNet,pretrained,train,01,0.9637336172163486,0.2076916396617889
25940,46500,DenseNet,pretrained,train,01,0.9575689695775509,0.2127959877252578
25941,46564,DenseNet,pretrained,train,01,0.9561395831406116,0.2138808667659759
25942,46628,DenseNet,pretrained,train,01,0.9569528922438622,0.212643563747406
25943,46692,DenseNet,pretrained,train,01,0.9595865607261658,0.2108093202114105
25944,46756,DenseNet,pretrained,train,01,0.9539907947182656,0.2156197726726532
25945,46820,DenseNet,pretrained,train,01,0.9503759108483792,0.2178426086902618
25946,46884,DenseNet,pretrained,train,01,0.9584580287337304,0.2112898230552673
25947,46948,DenseNet,pretrained,train,01,0.9519495777785779,0.2162060141563415
25948,47012,DenseNet,pretrained,train,01,0.9567960798740387,0.2131655812263488
25949,47076,DenseNet,pretrained,train,01,0.9555540792644024,0.2138911932706833
25950,47140,DenseNet,pretrained,train,01,0.9555886574089528,0.2138890624046325
25951,47204,DenseNet,pretrained,train,01,0.9579629637300969,0.2121253609657287
25952,47268,DenseNet,pretrained,train,01,0.9508432410657406,0.2179966270923614
25953,47299,DenseNet,pretrained,train,01,0.9555406831204892,0.2135781496763229
25954,47331,DenseNet,pretrained,train,01,0.957410216331482,0.2122924178838729
25955,47395,DenseNet,pretrained,train,01,0.9565800502896309,0.2134100645780563
25956,47459,DenseNet,pretrained,train,01,0.9564334712922574,0.2140547931194305
25957,47523,DenseNet,pretrained,train,01,0.9568649642169476,0.2128993570804596
25958,47587,DenseNet,pretrained,train,01,0.9550795666873456,0.2139695733785629
25959,47651,DenseNet,pretrained,train,01,0.9564184807240963,0.2130717486143112
25960,47715,DenseNet,pretrained,train,01,0.9532892927527428,0.215701550245285
25961,47779,DenseNet,pretrained,train,01,0.9566812403500081,0.2130030840635299
25962,47843,DenseNet,pretrained,train,01,0.952328909188509,0.216439202427864
25963,47907,DenseNet,pretrained,train,01,0.9567009508609772,0.2130167782306671
25964,47971,DenseNet,pretrained,train,01,0.9541710801422596,0.2149443924427032
25965,48035,DenseNet,pretrained,train,01,0.9570827819406987,0.2125793546438217
25966,48099,DenseNet,pretrained,train,01,0.9582818113267422,0.2115723192691803
25967,48163,DenseNet,pretrained,train,01,0.9592374078929425,0.211686372756958
25968,48227,DenseNet,pretrained,train,01,0.9590201415121556,0.2112207263708114
25969,48291,DenseNet,pretrained,train,01,0.9592079855501652,0.2112666517496109
25970,48355,DenseNet,pretrained,train,01,0.9553824961185456,0.2139313220977783
25971,48419,DenseNet,pretrained,train,01,0.9580811336636544,0.2117524594068527
25972,48483,DenseNet,pretrained,train,01,0.9556228294968606,0.2137438654899597
25973,48547,DenseNet,pretrained,train,01,0.9560448303818703,0.2132536768913269
25974,48611,DenseNet,pretrained,train,01,0.9531119354069233,0.2160041183233261
25975,48675,DenseNet,pretrained,train,01,0.9510050043463707,0.217013344168663
25976,48739,DenseNet,pretrained,train,01,0.9577426165342331,0.2117986977100372
25977,48803,DenseNet,pretrained,train,01,0.9561423286795617,0.2138395756483078
25978,48867,DenseNet,pretrained,train,01,0.959975440055132,0.2099805772304535
25979,48930,DenseNet,pretrained,train,01,0.9548373892903328,0.2148274034261703
25980,64,DenseNet,pretrained,train,02,0.24851536750793457,0.7632091641426086
25981,128,DenseNet,pretrained,train,02,0.2834739685058594,0.7217048406600952
25982,192,DenseNet,pretrained,train,02,0.25835269689559937,0.7342681288719177
25983,256,DenseNet,pretrained,train,02,0.2680119276046753,0.7155820727348328
25984,320,DenseNet,pretrained,train,02,0.2579953074455261,0.7115947008132935
25985,384,DenseNet,pretrained,train,02,0.2660863995552063,0.6910809874534607
25986,448,DenseNet,pretrained,train,02,0.2626118063926697,0.6833343505859375
25987,512,DenseNet,pretrained,train,02,0.2652449607849121,0.6675065755844116
25988,576,DenseNet,pretrained,train,02,0.2625221610069275,0.6564902663230896
25989,640,DenseNet,pretrained,train,02,0.3099616765975952,0.6384395360946655
25990,704,DenseNet,pretrained,train,02,0.4107016921043396,0.6198294162750244
25991,768,DenseNet,pretrained,train,02,0.4333951473236084,0.6215839982032776
25992,832,DenseNet,pretrained,train,02,0.5060892105102539,0.6089839935302734
25993,896,DenseNet,pretrained,train,02,0.7342834770679474,0.593522846698761
25994,960,DenseNet,pretrained,train,02,0.828990250825882,0.5532424449920654
25995,1024,DenseNet,pretrained,train,02,0.8577671200037003,0.5342819690704346
25996,1088,DenseNet,pretrained,train,02,0.8410609662532806,0.5031711459159851
25997,1152,DenseNet,pretrained,train,02,0.8590485900640488,0.4342405200004577
25998,1216,DenseNet,pretrained,train,02,0.8493444621562958,0.4183263182640075
25999,1280,DenseNet,pretrained,train,02,0.885440781712532,0.3251213431358337
26000,1344,DenseNet,pretrained,train,02,0.8821182325482368,0.2910285890102386
26001,1408,DenseNet,pretrained,train,02,0.8928271234035492,0.2278081178665161
26002,1472,DenseNet,pretrained,train,02,0.8724197447299958,0.193815216422081
26003,1536,DenseNet,pretrained,train,02,0.8959363102912903,0.1565136462450027
26004,1600,DenseNet,pretrained,train,02,0.8974264711141587,0.1339259445667266
26005,1631,DenseNet,pretrained,train,02,0.9008573666214943,0.132853165268898
26006,1663,DenseNet,pretrained,train,02,0.8653879761695862,0.1548470705747604
26007,1727,DenseNet,pretrained,train,02,0.8568229675292969,0.1626465618610382
26008,1791,DenseNet,pretrained,train,02,0.8417057693004609,0.1749400943517685
26009,1855,DenseNet,pretrained,train,02,0.8780795037746429,0.1385091692209243
26010,1919,DenseNet,pretrained,train,02,0.8843547105789185,0.131083145737648
26011,1983,DenseNet,pretrained,train,02,0.882807195186615,0.1317710280418396
26012,2047,DenseNet,pretrained,train,02,0.8930688425898552,0.1197195425629615
26013,2111,DenseNet,pretrained,train,02,0.8932244777679444,0.1182845309376716
26014,2175,DenseNet,pretrained,train,02,0.911313109099865,0.1019347533583641
26015,2239,DenseNet,pretrained,train,02,0.897902399301529,0.114031970500946
26016,2303,DenseNet,pretrained,train,02,0.9135640263557435,0.0977260693907737
26017,2367,DenseNet,pretrained,train,02,0.9223704040050507,0.0885621756315231
26018,2431,DenseNet,pretrained,train,02,0.9249990209937096,0.084665410220623
26019,2495,DenseNet,pretrained,train,02,0.9253868237137794,0.083310842514038
26020,2559,DenseNet,pretrained,train,02,0.9208962470293045,0.0882942900061607
26021,2623,DenseNet,pretrained,train,02,0.9350658804178238,0.0749099254608154
26022,2687,DenseNet,pretrained,train,02,0.9268740341067315,0.0815589874982833
26023,2751,DenseNet,pretrained,train,02,0.9346036612987519,0.0739799588918685
26024,2815,DenseNet,pretrained,train,02,0.9331945702433587,0.0755435451865196
26025,2879,DenseNet,pretrained,train,02,0.9363194182515145,0.0714334696531295
26026,2943,DenseNet,pretrained,train,02,0.9248352944850922,0.0824708119034767
26027,3007,DenseNet,pretrained,train,02,0.9341885894536972,0.073960967361927
26028,3071,DenseNet,pretrained,train,02,0.9353419095277787,0.0724315643310546
26029,3135,DenseNet,pretrained,train,02,0.9421843439340591,0.0650037601590156
26030,3199,DenseNet,pretrained,train,02,0.934616208076477,0.0722006112337112
26031,3262,DenseNet,pretrained,train,02,0.9374140724539757,0.0698973536491394
26032,3326,DenseNet,pretrained,train,02,0.9396495893597603,0.0677292868494987
26033,3390,DenseNet,pretrained,train,02,0.9415006265044213,0.065856359899044
26034,3454,DenseNet,pretrained,train,02,0.9320973306894303,0.0749813988804817
26035,3518,DenseNet,pretrained,train,02,0.9321897923946381,0.0742267221212387
26036,3582,DenseNet,pretrained,train,02,0.9332304298877716,0.0737959221005439
26037,3646,DenseNet,pretrained,train,02,0.9374507814645768,0.0689879804849624
26038,3710,DenseNet,pretrained,train,02,0.944105252623558,0.0630452334880828
26039,3774,DenseNet,pretrained,train,02,0.9332220256328583,0.0730721354484558
26040,3838,DenseNet,pretrained,train,02,0.9398115351796151,0.0671823322772979
26041,3902,DenseNet,pretrained,train,02,0.936428114771843,0.0697544291615486
26042,3966,DenseNet,pretrained,train,02,0.9281028807163239,0.078291155397892
26043,4030,DenseNet,pretrained,train,02,0.9398187473416328,0.0667480900883674
26044,4094,DenseNet,pretrained,train,02,0.9468669667840004,0.059179313480854
26045,4158,DenseNet,pretrained,train,02,0.9386628046631814,0.0673726797103881
26046,4222,DenseNet,pretrained,train,02,0.9455542154610157,0.0602377168834209
26047,4286,DenseNet,pretrained,train,02,0.9435262605547905,0.0627235099673271
26048,4350,DenseNet,pretrained,train,02,0.9455373398959637,0.060385700315237
26049,4414,DenseNet,pretrained,train,02,0.9439061209559441,0.0615885704755783
26050,4478,DenseNet,pretrained,train,02,0.9402814619243145,0.0654561072587966
26051,4542,DenseNet,pretrained,train,02,0.9392448365688324,0.0665671080350875
26052,4606,DenseNet,pretrained,train,02,0.9359124898910522,0.0698044896125793
26053,4670,DenseNet,pretrained,train,02,0.9391886927187443,0.0666874051094055
26054,4734,DenseNet,pretrained,train,02,0.9460169970989228,0.0598575621843338
26055,4798,DenseNet,pretrained,train,02,0.9354296773672104,0.0703378915786743
26056,4862,DenseNet,pretrained,train,02,0.9381019733846188,0.0683262571692466
26057,4893,DenseNet,pretrained,train,02,0.9489462561905385,0.0573207437992095
26058,4925,DenseNet,pretrained,train,02,0.947169229388237,0.0584041699767112
26059,4989,DenseNet,pretrained,train,02,0.9467016980051995,0.0586390793323516
26060,5053,DenseNet,pretrained,train,02,0.9408244751393795,0.0644227191805839
26061,5117,DenseNet,pretrained,train,02,0.9427444227039814,0.0629291161894798
26062,5181,DenseNet,pretrained,train,02,0.9474284872412682,0.0582746230065822
26063,5245,DenseNet,pretrained,train,02,0.9427232444286346,0.0625378713011741
26064,5309,DenseNet,pretrained,train,02,0.9478043764829636,0.0578531473875045
26065,5373,DenseNet,pretrained,train,02,0.9477061927318573,0.0577699281275272
26066,5437,DenseNet,pretrained,train,02,0.9392062127590179,0.0663661956787109
26067,5501,DenseNet,pretrained,train,02,0.9427985772490503,0.0622971579432487
26068,5565,DenseNet,pretrained,train,02,0.9442598074674607,0.0613687857985496
26069,5629,DenseNet,pretrained,train,02,0.9453724324703217,0.0600360929965972
26070,5693,DenseNet,pretrained,train,02,0.9455413781106472,0.0599982254207134
26071,5757,DenseNet,pretrained,train,02,0.9457459338009357,0.0594166070222854
26072,5821,DenseNet,pretrained,train,02,0.94456335157156,0.0606014914810657
26073,5885,DenseNet,pretrained,train,02,0.94750389829278,0.0577334724366664
26074,5949,DenseNet,pretrained,train,02,0.9369277209043503,0.0682917907834053
26075,6013,DenseNet,pretrained,train,02,0.9517506733536721,0.0534038618206977
26076,6077,DenseNet,pretrained,train,02,0.9435504116117955,0.0612124763429164
26077,6141,DenseNet,pretrained,train,02,0.9426727928221226,0.0623433291912078
26078,6205,DenseNet,pretrained,train,02,0.9443743079900742,0.0607648566365242
26079,6269,DenseNet,pretrained,train,02,0.9458988085389138,0.0591218173503875
26080,6333,DenseNet,pretrained,train,02,0.9437926635146142,0.0612171553075313
26081,6397,DenseNet,pretrained,train,02,0.9481491968035698,0.0572058260440826
26082,6461,DenseNet,pretrained,train,02,0.9451552629470826,0.0597663484513759
26083,6524,DenseNet,pretrained,train,02,0.9403669461607934,0.0651376843452453
26084,6588,DenseNet,pretrained,train,02,0.9504102915525438,0.0549089759588241
26085,6652,DenseNet,pretrained,train,02,0.9455623216927052,0.0591077879071235
26086,6716,DenseNet,pretrained,train,02,0.9469082280993462,0.0582093074917793
26087,6780,DenseNet,pretrained,train,02,0.9496790133416653,0.0554854497313499
26088,6844,DenseNet,pretrained,train,02,0.9413068890571595,0.0639156624674797
