,ImagesCount,ModelName,IsPretrained,Purpose,TrialNumber,"DiceAccuracy(threshold=0.5,smoothing=1)",DiceLoss(smoothing=1)
7706,43110,AttDs,pretrained,train,10,0.9631631337106228,0.2710841298103332
7707,43174,AttDs,pretrained,train,10,0.9558893069624901,0.2762528359889984
7708,43238,AttDs,pretrained,train,10,0.9650318324565887,0.2704433798789978
7709,43302,AttDs,pretrained,train,10,0.9602224528789521,0.2736059725284576
7710,43366,AttDs,pretrained,train,10,0.9577137045562268,0.2749179005622864
7711,43430,AttDs,pretrained,train,10,0.9619370438158513,0.2718645930290222
7712,43494,AttDs,pretrained,train,10,0.9627701491117477,0.271605908870697
7713,43558,AttDs,pretrained,train,10,0.9598416537046432,0.2736559510231018
7714,43622,AttDs,pretrained,train,10,0.9603852108120919,0.2733776867389679
7715,43686,AttDs,pretrained,train,10,0.9605936370790005,0.2727901935577392
7716,43750,AttDs,pretrained,train,10,0.9584799893200397,0.2742592096328735
7717,43814,AttDs,pretrained,train,10,0.9596711099147797,0.2739916443824768
7718,43878,AttDs,pretrained,train,10,0.9606982059776783,0.2729503214359283
7719,43942,AttDs,pretrained,train,10,0.9636006802320481,0.2711490392684936
7720,44006,AttDs,pretrained,train,10,0.9598520249128342,0.2730689644813537
7721,44037,AttDs,pretrained,train,10,0.962558425962925,0.2718685269355774
7722,44069,AttDs,pretrained,train,10,0.9679761752486229,0.2683490216732025
7723,44133,AttDs,pretrained,train,10,0.9609138742089272,0.2727724611759186
7724,44197,AttDs,pretrained,train,10,0.9622660502791405,0.2724145352840423
7725,44261,AttDs,pretrained,train,10,0.9595639705657959,0.2738339304924011
7726,44325,AttDs,pretrained,train,10,0.9619327001273633,0.2722048163414001
7727,44389,AttDs,pretrained,train,10,0.9543596655130387,0.2770229279994964
7728,44453,AttDs,pretrained,train,10,0.9550839103758336,0.2767411470413208
7729,44517,AttDs,pretrained,train,10,0.9607779569923878,0.2725117206573486
7730,44581,AttDs,pretrained,train,10,0.9592459462583065,0.2738490402698517
7731,44645,AttDs,pretrained,train,10,0.962747260928154,0.2710853219032287
7732,44709,AttDs,pretrained,train,10,0.9571730196475983,0.274841696023941
7733,44773,AttDs,pretrained,train,10,0.9608732648193837,0.2734551727771759
7734,44837,AttDs,pretrained,train,10,0.9617489688098431,0.2715615332126617
7735,44901,AttDs,pretrained,train,10,0.9546410255134106,0.2772805988788605
7736,44965,AttDs,pretrained,train,10,0.9584934264421463,0.2742623090744018
7737,45029,AttDs,pretrained,train,10,0.9610666818916798,0.2725782096385956
7738,45093,AttDs,pretrained,train,10,0.9641268700361252,0.2702069282531738
7739,45157,AttDs,pretrained,train,10,0.9577267169952393,0.2742127180099487
7740,45221,AttDs,pretrained,train,10,0.9624498076736927,0.2718431949615478
7741,45285,AttDs,pretrained,train,10,0.9601744450628757,0.2734136879444122
7742,45349,AttDs,pretrained,train,10,0.9615875557065011,0.2719716727733612
7743,45413,AttDs,pretrained,train,10,0.9614864438772202,0.272189736366272
